date,ticker,var95,var99,daily_return,breach95,breach99
2021-09-30,INTC,,,-0.0039261502496749,False,False
2021-09-30,BTC-USD,,,0.0535682751816484,False,False
2021-09-30,ETH-USD,,,0.0520603518169509,False,False
2021-09-30,SOL-USD,,,0.0422425477653582,False,False
2021-10-01,AAPL,,,0.0081270746378754,False,False
2021-10-01,MSFT,,,0.0254683158585498,False,False
2021-10-01,NVDA,,,0.0012549104033738,False,False
2021-10-01,GOOGL,,,0.0214473059673914,False,False
2021-10-01,AMZN,,,-0.0005418778291703,False,False
2021-10-01,META,,,0.0106662108293971,False,False
2021-10-01,TSLA,,,-0.0003352887910834,False,False
2021-10-01,AMD,,,-0.0043732222639815,False,False
2021-10-01,NFLX,,,0.0046039621875337,False,False
2021-10-01,CRM,,,0.0148957888757224,False,False
2021-10-01,ORCL,,,0.0299554051774355,False,False
2021-10-01,ADBE,,,0.0030396722174892,False,False
2021-10-01,AVGO,,,0.0049907429559841,False,False
2021-10-01,QCOM,,,-0.0020931803904589,False,False
2021-10-01,INTC,,,0.0108860911614911,False,False
2021-10-01,BTC-USD,,,0.0987887304268892,False,False
2021-10-01,ETH-USD,,,0.101888697219175,False,False
2021-10-01,SOL-USD,,,0.1461222543701794,False,False
2021-10-04,AAPL,,,-0.0246053582945631,False,False
2021-10-04,MSFT,,,-0.020719846348072,False,False
2021-10-04,NVDA,,,-0.0486933193782153,False,False
2021-10-04,GOOGL,,,-0.0211179141829211,False,False
2021-10-04,AMZN,,,-0.028471678341373,False,False
2021-10-04,META,,,-0.048919790872677,False,False
2021-10-04,TSLA,,,0.0081396213981275,False,False
2021-10-04,AMD,,,-0.0205954189673382,False,False
2021-10-04,NFLX,,,-0.0159830313004268,False,False
2021-10-04,CRM,,,-0.015984845591756,False,False
2021-10-04,ORCL,,,-0.0053488162285925,False,False
2021-10-04,ADBE,,,-0.0328674761141952,False,False
2021-10-04,AVGO,,,-0.0233920403905419,False,False
2021-10-04,QCOM,,,-0.0157719283927422,False,False
2021-10-04,INTC,,,-0.0072409366795408,False,False
2021-10-04,BTC-USD,,,0.0206987582417412,False,False
2021-10-04,ETH-USD,,,0.0219418426279043,False,False
2021-10-04,SOL-USD,,,0.0312312665439538,False,False
2021-10-05,AAPL,,,0.0141582654025174,False,False
2021-10-05,MSFT,,,0.0199571194582166,False,False
2021-10-05,NVDA,,,0.0364384686274137,False,False
2021-10-05,GOOGL,,,0.0176831904239063,False,False
2021-10-05,AMZN,,,0.0097875380383842,False,False
2021-10-05,META,,,0.0206295665142874,False,False
2021-10-05,TSLA,,,-0.001202850103416,False,False
2021-10-05,AMD,,,0.0146502020565455,False,False
2021-10-05,NFLX,,,0.0521422052902109,False,False
2021-10-05,CRM,,,0.0033594051402641,False,False
2021-10-05,ORCL,,,0.0249831533461524,False,False
2021-10-05,ADBE,,,0.0147003923368633,False,False
2021-10-05,AVGO,,,0.0198971058548165,False,False
2021-10-05,QCOM,,,0.0067095933823924,False,False
2021-10-05,INTC,,,0.0089768936098491,False,False
2021-10-05,BTC-USD,,,0.0489058891172546,False,False
2021-10-05,ETH-USD,,,0.0409543768817923,False,False
2021-10-05,SOL-USD,,,-0.0156903902582817,False,False
2021-10-06,AAPL,,,0.0063070792613277,False,False
2021-10-06,MSFT,,,0.0150643804046768,False,False
2021-10-06,NVDA,,,0.012175233129209,False,False
2021-10-06,GOOGL,,,0.0113363223336897,False,False
2021-10-06,AMZN,,,0.0127320167286728,False,False
2021-10-06,META,,,0.0020423010128318,False,False
2021-10-06,TSLA,,,0.0027671424905384,False,False
2021-10-06,AMD,,,0.0179746770939805,False,False
2021-10-06,NFLX,,,0.0067579411366862,False,False
2021-10-06,CRM,,,0.0128785844954841,False,False
2021-10-06,ORCL,,,-0.0016393211567253,False,False
2021-10-06,ADBE,,,0.0063701875309711,False,False
2021-10-06,AVGO,,,0.006921951899607,False,False
2021-10-06,QCOM,,,0.0041559926181493,False,False
2021-10-06,INTC,,,0.000556030536156,False,False
2021-10-06,BTC-USD,,,0.0746704982911468,False,False
2021-10-06,ETH-USD,,,0.0176334033960381,False,False
2021-10-06,SOL-USD,,,-0.060981851602367,False,False
2021-10-07,AAPL,,,0.0090844761870032,False,False
2021-10-07,MSFT,,,0.0059363251023234,False,False
2021-10-07,NVDA,,,0.0181157740337054,False,False
2021-10-07,GOOGL,,,0.012067099185363,False,False
2021-10-07,AMZN,,,0.012391203105561,False,False
2021-10-07,META,,,-0.0132477618660783,False,False
2021-10-07,TSLA,,,0.0138742603994963,False,False
2021-10-07,AMD,,,0.0271130603545182,False,False
2021-10-07,NFLX,,,-0.0113440537607895,False,False
2021-10-07,CRM,,,-0.0025067003137922,False,False
2021-10-07,ORCL,,,0.0106194285416107,False,False
2021-10-07,ADBE,,,0.015167232647318,False,False
2021-10-07,AVGO,,,0.0105161313480093,False,False
2021-10-07,QCOM,,,-0.0017178712610114,False,False
2021-10-07,INTC,,,0.0037050660044963,False,False
2021-10-07,BTC-USD,,,-0.02809653406297,False,False
2021-10-07,ETH-USD,,,0.0020703011908782,False,False
2021-10-07,SOL-USD,,,0.0011254895612253,False,False
2021-10-08,AAPL,,,-0.0027218023244388,False,False
2021-10-08,MSFT,,,0.0,False,False
2021-10-08,NVDA,,,-0.0115776754165766,False,False
2021-10-08,GOOGL,,,0.0040257811084141,False,False
2021-10-08,AMZN,,,-0.0041818052612956,False,False
2021-10-08,META,,,0.0025208835979166,False,False
2021-10-08,TSLA,,,-0.0102318345223733,False,False
2021-10-08,AMD,,,-0.0130577682432839,False,False
2021-10-08,NFLX,,,0.0012819097140235,False,False
2021-10-08,CRM,,,-0.0076480726741331,False,False
2021-10-08,ORCL,,,0.0260902139506113,False,False
2021-10-08,ADBE,,,-0.0036272567040784,False,False
2021-10-08,AVGO,,,-0.0021665880882287,False,False
2021-10-08,QCOM,,,-0.0100907659285485,False,False
2021-10-08,INTC,,,-0.0068291081744433,False,False
2021-10-08,BTC-USD,,,0.0030082765538104,False,False
2021-10-08,ETH-USD,,,-0.006749093056811,False,False
2021-10-08,SOL-USD,,,0.0302565371558738,False,False
2021-10-11,AAPL,,,-0.0006297045840347,False,False
2021-10-11,MSFT,,,-0.002102443514962,False,False
2021-10-11,NVDA,,,-0.006528687784337,False,False
2021-10-11,GOOGL,,,-0.0062346329856681,False,False
2021-10-11,AMZN,,,-0.0128686033509184,False,False
2021-10-11,META,,,-0.0139372074205813,False,False
2021-10-11,TSLA,,,0.0082115285655759,False,False
2021-10-11,AMD,,,-0.003616954713958,False,False
2021-10-11,NFLX,,,-0.0088831328827441,False,False
2021-10-11,CRM,,,0.0046610306359726,False,False
2021-10-11,ORCL,,,0.0095347138564791,False,False
2021-10-11,ADBE,,,-0.0065700137357143,False,False
2021-10-11,AVGO,,,-0.0010346171430378,False,False
2021-10-11,QCOM,,,-0.0127222067821523,False,False
2021-10-11,INTC,,,-0.0068759886023115,False,False
2021-10-11,BTC-USD,,,0.0651673460956099,False,False
2021-10-11,ETH-USD,,,-0.0051645669657066,False,False
2021-10-11,SOL-USD,,,-0.0886513687619967,False,False
2021-10-12,AAPL,,,-0.0091029490540264,False,False
2021-10-12,MSFT,,,-0.0045885415715403,False,False
2021-10-12,NVDA,,,-0.0011594476049094,False,False
2021-10-12,GOOGL,,,-0.0177448463110948,False,False
2021-10-12,AMZN,,,0.0003172745113595,False,False
2021-10-12,META,,,-0.0051621794737074,False,False
2021-10-12,TSLA,,,0.0174002673033608,False,False
2021-10-12,AMD,,,0.0034390581706347,False,False
2021-10-12,NFLX,,,-0.0033490541157867,False,False
2021-10-12,CRM,,,0.0191781512902904,False,False
2021-10-12,ORCL,,,0.0029382860913897,False,False
2021-10-12,ADBE,,,0.0132967962374559,False,False
2021-10-12,AVGO,,,-0.0143398360690009,False,False
2021-10-12,QCOM,,,-0.0159277365489758,False,False
2021-10-12,INTC,,,-0.0237649443471938,False,False
2021-10-12,BTC-USD,,,-0.0251149998511834,False,False
2021-10-12,ETH-USD,,,-0.0148873036826777,False,False
2021-10-12,SOL-USD,,,0.0543910241859022,False,False
2021-10-13,AAPL,,,-0.0042400762714037,False,False
2021-10-13,MSFT,,,0.0117113006103517,False,False
2021-10-13,NVDA,,,0.0129647425545407,False,False
2021-10-13,GOOGL,,,0.0083035383371314,False,False
2021-10-13,AMZN,,,0.0113786012039827,False,False
2021-10-13,META,,,0.0023785178774238,False,False
2021-10-13,TSLA,,,0.00665237902232,False,False
2021-10-13,AMD,,,0.0392231788906334,False,False
2021-10-13,NFLX,,,0.0077127766233904,False,False
2021-10-13,CRM,,,0.0193907845868928,False,False
2021-10-13,ORCL,,,0.0086847851802176,False,False
2021-10-13,ADBE,,,0.0179613780707954,False,False
2021-10-13,AVGO,,,-0.0005564646290731,False,False
2021-10-13,QCOM,,,0.0169988143257999,False,False
2021-10-13,INTC,,,0.0017250055789388,False,False
2021-10-13,BTC-USD,,,0.0242686183421181,False,False
2021-10-13,ETH-USD,,,0.0325342978054716,False,False
2021-10-13,SOL-USD,,,-0.029862294675807,False,False
2021-10-14,AAPL,,,0.0202258450370691,False,False
2021-10-14,MSFT,,,0.0217337437445397,False,False
2021-10-14,NVDA,,,0.0385404361952046,False,False
2021-10-14,GOOGL,,,0.0259408633451805,False,False
2021-10-14,AMZN,,,0.0047437592275512,False,False
2021-10-14,META,,,0.0122941357403518,False,False
2021-10-14,TSLA,,,0.0089264710995042,False,False
2021-10-14,AMD,,,0.0259251933558011,False,False
2021-10-14,NFLX,,,0.0064151314382328,False,False
2021-10-14,CRM,,,0.0197249438461737,False,False
2021-10-14,ORCL,,,-0.0116182350666712,False,False
2021-10-14,ADBE,,,0.0277270516711047,False,False
2021-10-14,AVGO,,,0.0259584919488951,False,False
2021-10-14,QCOM,,,0.028950832969067,False,False
2021-10-14,INTC,,,0.0313816301995291,False,False
2021-10-14,BTC-USD,,,-0.0013862839213726,False,False
2021-10-14,ETH-USD,,,0.049862020193349,False,False
2021-10-14,SOL-USD,,,0.0106681536608737,False,False
2021-10-15,AAPL,,,0.0075123372897323,False,False
2021-10-15,MSFT,,,0.0048226107721638,False,False
2021-10-15,NVDA,,,0.0053347818774933,False,False
2021-10-15,GOOGL,,,0.0015374412450916,False,False
2021-10-15,AMZN,,,0.0330802393900442,False,False
2021-10-15,META,,,-0.011475229346097,False,False
2021-10-15,TSLA,,,0.0301959995019152,False,False
2021-10-15,AMD,,,0.0011608615527494,False,False
2021-10-15,NFLX,,,-0.0086936335303818,False,False
2021-10-15,CRM,,,0.005654584872015,False,False
2021-10-15,ORCL,,,0.0005245356344498,False,False
2021-10-15,ADBE,,,0.0042468717360544,False,False
2021-10-15,AVGO,,,0.011354387918445,False,False
2021-10-15,QCOM,,,0.0119694816726216,False,False
2021-10-15,INTC,,,0.0103897361264895,False,False
2021-10-15,BTC-USD,,,0.0745344074099565,False,False
2021-10-15,ETH-USD,,,0.0202378021390146,False,False
2021-10-15,SOL-USD,,,0.0857350102328584,False,False
2021-10-18,AAPL,,,0.0118064026044961,False,False
2021-10-18,MSFT,,,0.0101247007912699,False,False
2021-10-18,NVDA,,,0.01646657564331,False,False
2021-10-18,GOOGL,,,0.0099738868400678,False,False
2021-10-18,AMZN,,,0.011064772529006,False,False
2021-10-18,META,,,0.0325777599001213,False,False
2021-10-18,TSLA,,,0.0321222449364344,False,False
2021-10-18,AMD,,,0.0384409334018245,False,False
2021-10-18,NFLX,,,0.0154069353552421,False,False
2021-10-18,CRM,,,0.0001371282236328,False,False
2021-10-18,ORCL,,,0.0123782672336927,False,False
2021-10-18,ADBE,,,0.0208821480004182,False,False
2021-10-18,AVGO,,,0.0002185297313053,False,False
2021-10-18,QCOM,,,-0.0006146683825207,False,False
2021-10-18,INTC,,,0.0001835064159561,False,False
2021-10-18,BTC-USD,,,0.0070157687846139,False,False
2021-10-18,ETH-USD,,,-0.0294810456148122,False,False
2021-10-18,SOL-USD,,,-0.0329954142796881,False,False
2021-10-19,AAPL,,,0.0150800191294397,False,False
2021-10-19,MSFT,,,0.0030591606043277,False,False
2021-10-19,NVDA,,,0.0030599238682942,False,False
2021-10-19,GOOGL,,,0.0032146212834986,False,False
2021-10-19,AMZN,,,-0.0007514424560826,False,False
2021-10-19,META,,,0.0138666458413245,False,False
2021-10-19,TSLA,,,-0.0067118606402704,False,False
2021-10-19,AMD,,,-0.0008588720592545,False,False
2021-10-19,NFLX,,,0.001614506002481,False,False
2021-10-19,CRM,,,0.002194177220858,False,False
2021-10-19,ORCL,,,0.0056986313745128,False,False
2021-10-19,ADBE,,,0.0212577908435409,False,False
2021-10-19,AVGO,,,0.0139662891981231,False,False
2021-10-19,QCOM,,,0.0182909801731361,False,False
2021-10-19,INTC,,,0.013585499250788,False,False
2021-10-19,BTC-USD,,,0.036047967727284,False,False
2021-10-19,ETH-USD,,,0.0343822000528559,False,False
2021-10-19,SOL-USD,,,-0.0077226915458377,False,False
2021-10-20,AAPL,,,0.0033609120429369,False,False
2021-10-20,MSFT,,,-0.0026603874315572,False,False
2021-10-20,NVDA,,,-0.0083892494874789,False,False
2021-10-20,GOOGL,,,-0.010248534875055,False,False
2021-10-20,AMZN,,,-0.0084461957518086,False,False
2021-10-20,META,,,0.0023234946083872,False,False
2021-10-20,TSLA,,,0.0017703140411262,False,False
2021-10-20,AMD,,,0.0005157530959287,False,False
2021-10-20,NFLX,,,-0.021690165161463,False,False
2021-10-20,CRM,,,-0.0076965303006928,False,False
2021-10-20,ORCL,,,-0.0043269722255272,False,False
2021-10-20,ADBE,,,-0.0058169889547162,False,False
2021-10-20,AVGO,,,-0.0019592577910829,False,False
2021-10-20,QCOM,,,-0.0025659513432151,False,False
2021-10-20,INTC,,,0.0028980177849413,False,False
2021-10-20,BTC-USD,,,0.0269341751022882,False,False
2021-10-20,ETH-USD,,,0.0717809099596558,False,False
2021-10-20,SOL-USD,,,0.1277414410470612,False,False
2021-10-21,AAPL,,,0.0014739568294048,False,False
2021-10-21,MSFT,,,0.0108971912908117,False,False
2021-10-21,NVDA,,,0.0266481901351582,False,False
2021-10-21,GOOGL,,,0.0008253474233481,False,False
2021-10-21,AMZN,,,0.005841756945129,False,False
2021-10-21,META,,,0.0032281740230446,False,False
2021-10-21,TSLA,,,0.0325710107334951,False,False
2021-10-21,AMD,,,0.0252599231619869,False,False
2021-10-21,NFLX,,,0.0448219911677498,False,False
2021-10-21,CRM,,,-0.0009649853236678,False,False
2021-10-21,ORCL,,,-0.0035181616553372,False,False
2021-10-21,ADBE,,,0.0099466737446614,False,False
2021-10-21,AVGO,,,0.0093445420169788,False,False
2021-10-21,QCOM,,,0.0067341250502963,False,False
2021-10-21,INTC,,,0.0113780088641566,False,False
2021-10-21,BTC-USD,,,-0.0573193136612958,False,False
2021-10-21,ETH-USD,,,-0.0244633360715984,False,False
2021-10-21,SOL-USD,,,0.0816812874397681,False,False
2021-10-22,AAPL,,,-0.0052845365088693,False,False
2021-10-22,MSFT,,,-0.0051484280078576,False,False
2021-10-22,NVDA,,,0.001498103879173,False,False
2021-10-22,GOOGL,,,-0.03044362317939,False,False
2021-10-22,AMZN,,,-0.0289548333172083,False,False
2021-10-22,META,,,-0.0505151738646456,False,False
2021-10-22,TSLA,,,0.0175391075595112,False,False
2021-10-22,AMD,,,0.0041062419865145,False,False
2021-10-22,NFLX,,,0.0177903561213343,False,False
2021-10-22,CRM,,,0.0094888696823836,False,False
2021-10-22,ORCL,,,0.0202491643538496,False,False
2021-10-22,ADBE,,,0.0077036986067686,False,False
2021-10-22,AVGO,,,0.0024504523606545,False,False
2021-10-22,QCOM,,,-0.0107476357694514,False,False
2021-10-22,INTC,,,-0.1167856905399999,False,False
2021-10-22,BTC-USD,,,-0.0243996472642762,False,False
2021-10-22,ETH-USD,,,-0.0207533722024367,False,False
2021-10-22,SOL-USD,,,0.0321203677565153,False,False
2021-10-25,AAPL,,,-0.00033657549844,False,False
2021-10-25,MSFT,,,-0.0033318347585221,False,False
2021-10-25,NVDA,,,0.0193612458797385,False,False
2021-10-25,GOOGL,,,-0.0008684769192405,False,False
2021-10-25,AMZN,,,-0.0045509898050581,False,False
2021-10-25,META,,,0.012569015165184,False,False
2021-10-25,TSLA,,,0.1266159836258198,False,False
2021-10-25,AMD,,,0.0211984720580586,False,False
2021-10-25,NFLX,,,0.0103493422318075,False,False
2021-10-25,CRM,,,0.0046485472293311,False,False
2021-10-25,ORCL,,,-0.0036640649374655,False,False
2021-10-25,ADBE,,,0.0052673382070034,False,False
2021-10-25,AVGO,,,0.0129218613748189,False,False
2021-10-25,QCOM,,,0.0023551816905222,False,False
2021-10-25,INTC,,,-0.001010956988482,False,False
2021-10-25,BTC-USD,,,0.0386796994571745,False,False
2021-10-25,ETH-USD,,,0.0623888465437389,False,False
2021-10-25,SOL-USD,,,0.0696057284913771,False,False
2021-10-26,AAPL,,,0.0045746106739512,False,False
2021-10-26,MSFT,,,0.0064257856177445,False,False
2021-10-26,NVDA,,,0.0669514186395663,False,False
2021-10-26,GOOGL,,,0.0135430263590405,False,False
2021-10-26,AMZN,,,0.0167752616039356,False,False
2021-10-26,META,,,-0.0391859648201899,False,False
2021-10-26,TSLA,,,-0.0062740503925067,False,False
2021-10-26,AMD,,,0.0046583825758497,False,False
2021-10-26,NFLX,,,-0.0046750288689308,False,False
2021-10-26,CRM,,,0.0040486716721226,False,False
2021-10-26,ORCL,,,-0.0092961669440004,False,False
2021-10-26,ADBE,,,-0.0069090852829954,False,False
2021-10-26,AVGO,,,0.0226022631957223,False,False
2021-10-26,QCOM,,,7.57534974746843e-05,False,False
2021-10-26,INTC,,,-0.0228698440085509,False,False
2021-10-26,BTC-USD,,,-0.0424498526632005,False,False
2021-10-26,ETH-USD,,,-0.0205731232342989,False,False
2021-10-26,SOL-USD,,,-0.0490091975718613,False,False
2021-10-27,AAPL,,,-0.0031473616055619,False,False
2021-10-27,MSFT,,,0.0421144689474761,False,False
2021-10-27,NVDA,,,-0.0107618215411287,False,False
2021-10-27,GOOGL,,,0.0495949484185778,False,False
2021-10-27,AMZN,,,0.0048636382454707,False,False
2021-10-27,META,,,-0.0113672925809092,False,False
2021-10-27,TSLA,,,0.0190784388057105,False,False
2021-10-27,AMD,,,-0.005287574426627,False,False
2021-10-27,NFLX,,,-0.0083766765478734,False,False
2021-10-27,CRM,,,0.0001356304873307,False,False
2021-10-27,ORCL,,,-0.0097960885587874,False,False
2021-10-27,ADBE,,,-0.0037665103660019,False,False
2021-10-27,AVGO,,,-0.0201546679522357,False,False
2021-10-27,QCOM,,,-0.0056086864307076,False,False
2021-10-27,INTC,,,-0.0080778997563571,False,False
2021-10-27,BTC-USD,,,-0.0311677937629597,False,False
2021-10-27,ETH-USD,,,-0.0486177112290211,False,False
2021-10-27,SOL-USD,,,-0.0802406005299296,False,False
2021-10-28,AAPL,,,0.0249914370055257,False,False
2021-10-28,MSFT,,,0.0036512255092238,False,False
2021-10-28,NVDA,,,0.0200398820071754,False,False
2021-10-28,GOOGL,,,-0.0025200736226851,False,False
2021-10-28,AMZN,,,0.0159411527591706,False,False
2021-10-28,META,,,0.0150534332343112,False,False
2021-10-28,TSLA,,,0.0377507487297992,False,False
2021-10-28,AMD,,,-0.0091592666696781,False,False
2021-10-28,NFLX,,,0.0167893405761865,False,False
2021-10-28,CRM,,,0.0109436957973105,False,False
2021-10-28,ORCL,,,0.0020829421570671,False,False
2021-10-28,ADBE,,,-0.0012498246650566,False,False
2021-10-28,AVGO,,,0.0123491881605337,False,False
2021-10-28,QCOM,,,0.0189785314860129,False,False
2021-10-28,INTC,,,0.0039675442650535,False,False
2021-10-28,BTC-USD,,,0.0365879390369336,False,False
2021-10-28,ETH-USD,,,0.09084940093801,False,False
2021-10-28,SOL-USD,,,0.0603423223732739,False,False
2021-10-29,AAPL,,,-0.0181554251306348,False,False
2021-10-29,MSFT,,,0.0224140123335938,False,False
2021-10-29,NVDA,,,0.0250993918774067,False,False
2021-10-29,GOOGL,,,0.0150636938437065,False,False
2021-10-29,AMZN,,,-0.0215112450537781,False,False
2021-10-29,META,,,0.0209831197097192,False,False
2021-10-29,TSLA,,,0.0343162943617936,False,False
2021-10-29,AMD,,,-0.0076758028810346,False,False
2021-10-29,NFLX,,,0.0241228318393356,False,False
2021-10-29,CRM,,,0.0043902735444456,False,False
2021-10-29,ORCL,,,-0.0030135402243302,False,False
2021-10-29,ADBE,,,0.0173319289621389,False,False
2021-10-29,AVGO,,,0.0039653773321213,False,False
2021-10-29,QCOM,,,-0.0048617003245757,False,False
2021-10-29,INTC,,,0.0191347209812016,False,False
2021-10-29,BTC-USD,,,0.026489137663525,False,False
2021-10-29,ETH-USD,,,0.029722010166018,False,False
2021-10-29,SOL-USD,,,0.0272947892997406,False,False
2021-11-01,AAPL,,,-0.0056075371481713,False,False
2021-11-01,MSFT,,,-0.0067849917057407,False,False
2021-11-01,NVDA,,,0.0101695768700722,False,False
2021-11-01,GOOGL,,,-0.0307271262835311,False,False
2021-11-01,AMZN,,,-0.0161070997800245,False,False
2021-11-01,META,,,0.0198102199024867,False,False
2021-11-01,TSLA,,,0.0849102277797451,False,False
2021-11-01,AMD,,,0.041586957168721,False,False
2021-11-01,NFLX,,,-0.0132404497729947,False,False
2021-11-01,CRM,,,0.010243886543817,False,False
2021-11-01,ORCL,,,-0.0162604720557972,False,False
2021-11-01,ADBE,,,-0.0156220760399936,False,False
2021-11-01,AVGO,,,-0.0068086754059272,False,False
2021-11-01,QCOM,,,0.0133041056528606,False,False
2021-11-01,INTC,,,0.0112245007494242,False,False
2021-11-01,BTC-USD,,,-0.0196625198465395,False,False
2021-11-01,ETH-USD,,,-0.0204133186881103,False,False
2021-11-01,SOL-USD,,,0.0167963280013676,False,False
2021-11-02,AAPL,,,0.0071158739777417,False,False
2021-11-02,MSFT,,,0.0114158526530825,False,False
2021-11-02,NVDA,,,0.0222246815762863,False,False
2021-11-02,GOOGL,,,0.0134881650878411,False,False
2021-11-02,AMZN,,,-0.0016154097805501,False,False
2021-11-02,META,,,-0.0057579663507841,False,False
