date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AMD,NFLX,CRM,ORCL,ADBE,AVGO,QCOM,INTC,BTC-USD,ETH-USD,SOL-USD
2023-01-25,139.37234497070312,233.5101623535156,19.25861358642578,94.3224639892578,97.18000030517578,140.2682342529297,144.42999267578125,74.91000366210938,36.79600143432617,153.24452209472656,85.86837005615234,358.1700134277344,55.792083740234375,120.65168762207033,28.63905143737793,23117.859375,1611.7110595703125,24.57144546508789
2023-01-26,141.4355010986328,240.6820831298828,19.736019134521484,96.60076904296876,99.22000122070312,146.0177459716797,160.27000427246094,75.16000366210938,36.48699951171875,161.99742126464844,86.05038452148438,365.8200073242188,57.02094268798828,123.21795654296876,29.015117645263672,23032.77734375,1603.10595703125,24.350696563720703
2023-01-27,143.37091064453125,240.8373870849609,20.29713630676269,98.43334197998048,102.23999786376952,150.41909790039062,177.89999389648438,75.4000015258789,36.07699966430664,161.43809509277344,85.2457275390625,370.7099914550781,56.29791641235352,122.7028579711914,27.15406036376953,23078.728515625,1598.156494140625,24.40785789489746
2023-01-30,140.4923095703125,235.54820251464844,19.098146438598636,96.0262451171875,100.5500030517578,145.77981567382812,166.66000366210938,72.44999694824219,35.31100082397461,161.663818359375,83.67472839355469,363.4200134277344,55.38913345336914,121.07477569580078,26.95156478881836,22840.138671875,1567.3265380859375,23.94632148742676
2023-01-31,141.7596893310547,240.4976806640625,19.471899032592773,97.9083251953125,103.12999725341795,147.67320251464844,173.22000122070312,75.1500015258789,35.38600158691406,164.823486328125,84.73802947998047,370.3399963378906,55.7282600402832,122.52808380126952,27.25048828125,23139.283203125,1586.535400390625,23.952547073364254
2023-02-01,142.87969970703125,245.29193115234372,20.87321662902832,99.48336029052734,105.1500015258789,151.78707885742188,181.41000366210935,84.63999938964844,36.19900131225586,168.60137939453125,86.26114654541016,383.9200134277344,57.41818237304688,127.35708618164062,28.03155517578125,23723.76953125,1641.792724609375,24.993358612060547
2023-02-02,148.17520141601562,256.792236328125,21.63665771484375,106.72443389892578,112.91000366210938,187.12673950195312,188.2700042724609,88.30999755859375,36.68899917602539,171.36854553222656,85.61930847167969,392.2300109863281,57.70586013793945,124.95640563964844,29.111547470092773,23471.87109375,1643.2415771484375,24.26505851745605
2023-02-03,151.79066467285156,250.7266998291016,21.029685974121094,103.79234313964844,103.38999938964844,184.90625,189.97999572753903,86.08999633789062,36.59000015258789,167.83596801757812,85.8492202758789,379.3299865722656,56.92948532104492,124.19294738769533,29.236900329589844,23449.322265625,1664.74560546875,24.680896759033203
2023-02-06,149.0692596435547,249.19329833984372,21.018728256225582,101.93006134033205,102.18000030517578,184.44032287597656,194.75999450683597,83.68000030517578,36.14799880981445,165.88323974609375,84.80508422851562,375.2300109863281,57.28005599975586,122.2705535888672,28.002227783203125,22760.109375,1616.2470703125,22.706388473510746
2023-02-07,151.93800354003906,259.6649475097656,22.09911346435547,106.62538146972656,102.11000061035156,189.95193481445312,196.80999755859372,85.91000366210938,36.29499816894531,168.0714874267578,84.04832458496094,383.8200073242188,58.5327262878418,125.67383575439452,28.353595733642575,23264.291015625,1672.0035400390625,23.86135673522949
2023-02-08,149.25588989257812,258.85943603515625,22.131006240844727,98.43334197998048,100.0500030517578,181.8332061767578,201.2899932861328,84.69000244140625,36.68299865722656,166.452392578125,83.0425033569336,378.3599853515625,57.31910705566406,121.5714874267578,27.563013076782227,22939.3984375,1650.716796875,23.192670822143555
