date,port_return,port_index,port_drawdown
2022-06-27,-0.015176576459780648,67.94029863255281,-0.42352286832369135
2022-06-28,-0.03779092894197142,65.3727716346337,-0.4453084746435422
2022-06-29,-0.008031527262665558,64.84772843701411,-0.4497634947518122
2022-06-30,-0.01591179202264132,63.815884868983616,-0.4585187435865864
2022-07-01,-0.004594144134491983,63.52270549582536,-0.4610063865246754
2022-07-05,0.0307468115375154,65.4758261500586,-0.44443405147122517
2022-07-06,0.011451373968287623,66.22561432118549,-0.4380720580305758
2022-07-07,0.032633788359853005,68.38680700294432,-0.4197342204988578
2022-07-08,-0.0005596155377624898,68.34853668316751,-0.42005894624509843
2022-07-11,-0.04094656935950228,65.5498985852497,-0.4438055428270965
2022-07-12,-0.01623138215606004,64.48593313102154,-0.4528333476145522
2022-07-13,0.011415448322870843,65.2220689682308,-0.446587194970248
2022-07-14,0.011360225678718503,65.96300639094285,-0.4403003006116173
2022-07-15,0.024675044710800016,67.59064652289814,-0.42648968550458777
2022-07-18,0.02712461950527984,69.42401709194763,-0.41093343644154623
2022-07-19,0.03476012659208847,71.83720471459505,-0.39045740812108787
2022-07-20,0.018050754300470564,73.13392044653082,-0.37945470455940944
2022-07-21,0.020581973331812727,74.63916084681223,-0.36668265783746934
2022-07-22,-0.025110893549252,72.76490482418242,-0.38258582219940795
2022-07-25,-0.020056799902029496,71.30547368823359,-0.3949691748202304
2022-07-26,-0.02236526940529822,69.71070755912385,-0.40850085222388577
2022-07-27,0.060088138278174594,73.89949419440586,-0.37295876964089225
2022-07-28,0.0117101273594437,74.76486668322083,-0.36561603697376477
2022-07-29,0.01011431923087247,75.52106241210855,-0.3591996750567714
2022-08-01,-0.0013223238367081366,75.4211991111075,-0.3600470206010141
2022-08-02,-0.00667891132938052,74.91746760988886,-0.36432120980539284
2022-08-03,0.018537751424225462,76.30626900177344,-0.35253715440711286
2022-08-04,0.008574035261890663,76.96052164289796,-0.3469857851382354
2022-08-05,-0.0007894162314177487,76.89976775793468,-0.34750128515879375
2022-08-08,-0.0001961279879396279,76.88468556121128,-0.3476292584188688
2022-08-09,-0.021778097255269982,75.21028340161837,-0.3618366518755154
2022-08-10,0.03883715650816469,78.13123694911044,-0.33705220204663033
2022-08-11,-0.004501160074607293,77.77955574477542,-0.34003623620632695
2022-08-12,0.027277161269972275,79.90116123033245,-0.3220342981889891
2022-08-15,0.0012980941560990068,80.00488046079106,-0.32115423487343275
2022-08-16,-0.006809195352200919,79.46011160060405,-0.3257766283021938
2022-08-17,-0.017792016701193028,78.04635596792745,-0.3377724217917758
2022-08-18,0.006145498022489254,78.52598969419084,-0.3337027035194593
2022-08-19,-0.038826572252876196,75.47709468160073,-0.35957274364315706
2022-08-22,-0.027918985496626438,73.36985076985762,-0.377452822925028
2022-08-23,0.0014333852717016025,73.47501803333809,-0.37656047297046924
2022-08-24,0.0013882741301188767,73.57702150008379,-0.37569496800340063
2022-08-25,0.01845885888663379,74.93516935725265,-0.36417100951556014
2022-08-26,-0.05598353502724515,70.74003367876833,-0.3997669640756838
2022-08-29,-0.008375904795113928,70.14752189147181,-0.4047944588394681
2022-08-30,-0.014767188133111848,69.11164023862887,-0.4135839710436563
2022-08-31,-0.00395793975860129,68.83810052994626,-0.4159049703597436
2022-09-01,-0.0028688017025544233,68.64061766994534,-0.41758062317522915
2022-09-02,-0.012143947526817658,67.80704961075317,-0.424653493525991
2022-09-06,-0.013803309224805278,66.87108793735422,-0.43259517926626323
2022-09-07,0.023293284573498624,68.42873521841845,-0.4193784573085374
2022-09-08,0.008654159354712754,69.0209283974401,-0.41435366595330625
2022-09-09,0.03323667683832906,71.31495468966726,-0.3948887280070442
2022-09-12,0.015573242036305834,72.42555973985763,-0.3854651837094011
2022-09-13,-0.0681594324786551,67.48907469104,-0.42735152802614285
2022-09-14,0.007855369977642924,68.0192263421869,-0.4228531624116564
2022-09-15,-0.028078488851736638,66.10934925363405,-0.43905857345669574
2022-09-16,-0.006829538868864437,65.65785288331102,-0.4428895447324295
2022-09-19,0.004628247994147368,65.96173370921822,-0.44031109938531887
2022-09-20,-0.016303166336601664,64.88634859270623,-0.44943580062878963
2022-09-21,-0.018821503168592102,63.66508997707023,-0.45979824645176826
2022-09-22,-0.0010128570291192901,63.600606343177446,-0.46034539359499216
2022-09-23,-0.015678786303084415,62.60342602757617,-0.46880652284629143
2022-09-26,-0.00911816741288306,62.032597508436695,-0.47365003389961036
2022-09-27,-0.00016548067505150414,62.0223323123258,-0.47373713464731404
2022-09-28,0.018978877904348976,63.19944658462438,-0.46374925598019257
2022-09-29,-0.026396473695913754,61.531204055257035,-0.47790438463912566
2022-09-30,-0.014471505550284721,60.64075489425568,-0.4854598942345999
2022-10-03,0.01975494722388626,61.838709806808325,-0.47529518160063156
2022-10-04,0.034055873906640916,63.94468111053835,-0.4574259004670157
2022-10-05,-0.001053633610358953,63.8773068453166,-0.45799757477439385
2022-10-06,-0.005786367424931339,63.50768927779452,-0.46113379995195314
2022-10-07,-0.04544753027152807,60.621421646867155,-0.48562393789094005
2022-10-10,-0.01731817211932422,59.57156943266859,-0.4945319910686049
2022-10-11,-0.018245173023734476,58.48467584107414,-0.5037543423495208
2022-10-12,0.004594092270474254,58.75335983829682,-0.5014745440094521
2022-10-13,0.02208084441270853,60.05068363561013,-0.4904666809799504
2022-10-14,-0.028144351815868163,58.36059606858611,-0.5048071659723576
2022-10-17,0.03847654257577889,60.6061100279669,-0.4857538578106725
2022-10-18,-0.0009791830800514169,60.546765550479776,-0.48625739893208597
2022-10-19,0.003941279722334712,60.78539728979684,-0.4842325956359975
2022-10-20,-0.0025551103200639777,60.63008389387249,-0.48555043825364064
2022-10-21,0.025306171087735405,62.16439916995458,-0.4725316896280767
2022-10-24,0.00768323457436325,62.64202283095168,-0.46847902686894627
2022-10-25,0.03422817936770993,64.78614522436568,-0.4502860316629168
2022-10-26,-0.012321812691985068,63.987862477875304,-0.45705950421493413
2022-10-27,-0.028978403265701853,62.13359639488115,-0.472793052851074
2022-10-28,0.031722219914934645,64.10461200382537,-0.4560688781329344
2022-10-31,-0.012649607211154386,63.293713841553526,-0.46294939317447525
2022-11-01,-0.010367160143937237,62.6375377740536,-0.46851708282083426
2022-11-02,-0.03804853220354474,60.25427140090677,-0.4887392277107596
2022-11-03,-0.01660546748965695,59.25372105604604,-0.4972289518437455
2022-11-04,0.02404090826352175,60.67823432822676,-0.4851418791974663
2022-11-07,0.0021568193811198465,60.80910632003801,-0.4840314232239924
2022-11-08,-0.019785546283530173,59.60596493248279,-0.49424014338064126
2022-11-09,-0.06380581941825218,55.80275749775012,-0.5265105654610973
2022-11-10,0.1080731641473604,61.833538068679815,-0.4753390640801336
2022-11-11,0.015369034654749135,62.783859858083105,-0.46727553197398797
2022-11-14,-0.013185306080269694,61.956035448953514,-0.47429966714135985
2022-11-15,0.019813202789708686,63.18358294335001,-0.4638838598398143
2022-11-16,-0.022341309655906125,61.771978951643,-0.4758613965386622
2022-11-17,-0.00865125097751125,61.237574058354795,-0.48039585114420846
2022-11-18,-0.005686073455632786,60.889372714014236,-0.483350358502454
2022-11-21,-0.029165921863494575,59.1134780271201,-0.49841892157717393
2022-11-22,0.024407460634351966,60.55628791502667,-0.4861766011506329
2022-11-23,0.02581860441720837,62.11976675767933,-0.47291039807543556
2022-11-25,-0.007669527745828988,61.643337482966885,-0.476952926401934
2022-11-28,-0.018665781636269602,60.49271640617895,-0.4867160088632053
2022-11-29,-0.002646858083294691,60.3326007707788,-0.4880745987441716
2022-11-30,0.059730290190366894,63.93628452275697,-0.45749714597134084
2022-12-01,-0.005140953738410848,63.6075910418196,-0.4602861280468581
2022-12-02,-0.0037687190153296024,63.36787190394099,-0.462320157978925
2022-12-05,-0.022957584385351244,61.913098637386135,-0.47466398832442613
2022-12-06,-0.017611657658001864,60.82270633963839,-0.48391602631747643
2022-12-07,-0.012490251155407004,60.06301546150474,-0.4903620447660516
2022-12-08,0.015682507536907628,61.00495415416919,-0.48236964369200097
2022-12-09,-0.0018833293525455067,60.89006173335994,-0.48334451213580454
2022-12-12,0.00807941887218473,61.38201804725695,-0.4791702360367367
2022-12-13,0.017489379466847848,62.45555145332633,-0.47006124665715443
2022-12-14,-0.006616734073041697,62.0422996779745,-0.47356771046302326
2022-12-15,-0.03448969080359872,59.90247994533694,-0.49172419735818407
2022-12-16,-0.02052862327152213,58.672764501509214,-0.5021583998286485
2022-12-19,-0.013729234343237497,57.86723236810241,-0.5089933838232132
2022-12-20,0.0031092364901250547,58.04715527856386,-0.5074667281353036
2022-12-21,0.014397459907075756,58.88288686940678,-0.5003755001007308
2022-12-22,-0.026735574284341965,57.308619073433256,-0.5137332480320649
2022-12-23,0.0017868223049988191,57.41101939226234,-0.5128643757534693
2022-12-27,-0.022466010961042577,56.12122280131114,-0.5238083700273062
2022-12-28,-0.018837682557520878,55.06402902144014,-0.5327787167892802
2022-12-29,0.02868030394393989,56.64328211015297,-0.5193786683777193
2022-12-30,0.002780864184304498,56.80079938465455,-0.518042125730398
2023-01-03,0.014561915972805354,57.627927852482074,-0.5110238956628521
2023-01-04,0.01705969129365344,58.61104251153834,-0.5026821142728872
